"ano","mes","sigla_uf","saldo_movimentacao","id_municipio","cnae_2_secao","categoria","cnae_2_subclasse","cbo_2002","grau_instrucao","sexo","salario_mensal","indicador_trabalho_intermitente","indicador_trabalho_parcial","data","regiao"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Advogado de empresa","Especialização","Mulher",8856.83,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Analista de transporte em comércio exterior","Superior Incompleto","Mulher",3200,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Operador de transporte multimodal","Superior Completo","Homem",2878.77,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Analista de desembaraço aduaneiro","Superior Completo","Mulher",6096.88,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Auxiliar de serviços de importação e exportação","Médio Completo","Homem",2589,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Assistente administrativo","Especialização","Mulher",3806.32,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Auxiliar de manutenção predial","6ª a 9ª Fundamental","Homem",1824.18,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Operador de trator de lâmina","Médio Completo","Homem",1876.53,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Operador de trator de lâmina","Médio Completo","Homem",1876.53,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3551009","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Garagista","Médio Incompleto","Homem",2353,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Faxineiro","Médio Completo","Mulher",1612.93,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3505302","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Vistoriador naval","Médio Completo","Homem",3403,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Almoxarife","Superior Completo","Homem",3531,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Transporte marítimo de cabotagem - carga","Analista de recursos humanos","Superior Incompleto","Homem",4800,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Transporte marítimo de cabotagem - carga","Analista financeiro (instituições financeiras)","Superior Completo","Mulher",4548.8,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Transporte marítimo de cabotagem - carga","Diretor de operações de serviços de transporte","Especialização","Homem",51480,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3554102","H","101","Navegação de apoio portuário","Técnico em segurança do trabalho","Médio Completo","Mulher",3200,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Transporte por navegação de travessia intermunicipal, interestadual e internacional","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",3593.22,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","101","Transporte aquaviário para passeios turísticos","Chefe de cozinha","Superior Completo","Homem",2200,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3555406","H","101","Transporte aquaviário para passeios turísticos","Marinheiro de convés (marítimo e fluviário)","Médio Completo","Homem",2900,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Administração da infraestrutura portuária","Técnico em eletromecânica","Médio Completo","Homem",4269.14,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Vigia","Médio Completo","Homem",3068.63,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Supervisor de carga e descarga","Médio Completo","Homem",3802.6,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Assistente administrativo","Superior Completo","Homem",2267.62,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",6678.01,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Auxiliar de escritório","Superior Completo","Homem",2000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Trabalhador da manutenção de edificações","Médio Completo","Homem",2227.35,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Eletricista de instalações (veículos automotores e máquinas operatrizes, exceto aeronaves e embarcações)","Médio Completo","Homem",3947.81,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3505708","H","101","Atividades do operador portuário","Condutor de máquinas","Superior Completo","Homem",3100.82,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Motorista de caminhão (rotas regionais e internacionais)","Médio Completo","Mulher",3026.04,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",6505.63,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",6678.01,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Eletricista de manutenção eletroeletrônica","Médio Completo","Mulher",2480.35,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","105","Atividades do operador portuário","Carregador (armazém)","Médio Completo","Homem",1704.58,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","103","Atividades do operador portuário","Auxiliar de escritório","Superior Incompleto","Homem",1412,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Estivador","Médio Completo","Homem",6505.63,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Atividades do operador portuário","Operador de guindaste móvel","Médio Completo","Homem",7793.83,"Nao","Sim",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Motorista de carro de passeio","Médio Completo","Homem",1909,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades do operador portuário","Advogado de empresa","Superior Completo","Mulher",10973.12,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Supervisor de operações portuárias","Especialização","Homem",9589,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Carregador (veículos de transportes terrestres)","Médio Completo","Homem",3452,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Gerente de projetos e serviços de manutenção","Superior Completo","Homem",18000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades do operador portuário","Armazenista","Médio Completo","Homem",5367.51,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Gestão de terminais aquaviários","Operador de máquinas fixas, em geral","Médio Completo","Homem",2319.37,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Auxiliar de serviços de importação e exportação","Superior Incompleto","Homem",2441.76,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Analista de exportação e importação","Superior Completo","Homem",4841.11,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Auxiliar de serviços de importação e exportação","Superior Incompleto","Homem",2687.46,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Contínuo","Superior Completo","Homem",2195.9,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Gerente de câmbio e comércio exterior","Superior Completo","Homem",22000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Analista de exportação e importação","Superior Completo","Homem",6409.62,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Assistente administrativo","Médio Completo","Mulher",1600.54,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Eletricista de manutenção eletroeletrônica","Médio Completo","Homem",3000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Supervisor administrativo","Superior Completo","Homem",10174,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Gerente de pesquisa e desenvolvimento (p&d)","Superior Completo","Homem",14696.83,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Analista de exportação e importação","Superior Completo","Homem",5155.4,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Eletricista de manutenção eletroeletrônica","Médio Completo","Homem",3000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Auxiliar de serviços de importação e exportação","Superior Completo","Homem",2195.9,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Agente de vendas de serviços","Superior Incompleto","Homem",5500,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Analista de exportação e importação","Médio Completo","Homem",3221,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Auxiliar de serviços de importação e exportação","Superior Completo","Mulher",2000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Analista de exportação e importação","Superior Incompleto","Mulher",3144.01,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Assistente administrativo","Superior Completo","Homem",2412.81,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3509502","H","101","Atividades de agenciamento marítimo","Analista de desembaraço aduaneiro","Superior Completo","Homem",3642.83,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Auxiliar de logistica","Médio Completo","Mulher",2300,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Supervisor de telemarketing e atendimento","Superior Incompleto","Mulher",7074.16,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Gerente comercial","Especialização","Mulher",13226.63,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Analista de exportação e importação","Superior Incompleto","Homem",6000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Analista de exportação e importação","Superior Completo","Mulher",4735,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Auxiliar de escritório","Especialização","Mulher",5000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550704","H","101","Atividades auxiliares dos transportes aquaviários não especificadas anteriormente","Auxiliar de manutenção predial","Médio Completo","Homem",1608,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Navegação de apoio marítimo","Condutor de máquinas","Médio Completo","Homem",8259.72,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","103","Atividades do operador portuário","Auxiliar de escritório","Médio Completo","Mulher",995,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","103","Atividades do operador portuário","Auxiliar de escritório","Médio Completo","Homem",995,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3550308","H","101","Atividades de agenciamento marítimo","Analista de transporte em comércio exterior","Especialização","Mulher",5000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3548500","H","101","Atividades de agenciamento marítimo","Assistente administrativo","Superior Incompleto","Mulher",2700,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Desligados","3518701","H","101","Navegação de apoio portuário","Controlador de entrada e saída","Médio Completo","Homem",1664,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Admitidos","3548500","H","101","Transporte marítimo de cabotagem - carga","Auxiliar de contabilidade","Especialização","Homem",2617.75,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Admitidos","3550308","H","101","Transporte marítimo de cabotagem - carga","Economista financeiro","Superior Completo","Mulher",4600,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Admitidos","3550308","H","101","Transporte marítimo de cabotagem - carga","Diretor geral de empresa e organizações (exceto de interesse público)","Especialização","Homem",106593,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Admitidos","3550308","H","101","Transporte marítimo de cabotagem - carga","Gerente de marketing","Superior Completo","Homem",16000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Admitidos","3550308","H","101","Transporte marítimo de cabotagem - carga","Economista financeiro","Superior Completo","Homem",10000,"Nao","Nao",2024-10-01,"Sudeste"
2024,10,"SP","Admitidos","3550308","H","101","Transporte marítimo de cabotagem - carga","Auxiliar de contabilidade","Especialização","Homem",10000,"Nao","NA",2024-10-01,"Sudeste"
2024,10,"SP","Admitidos","3513504","H","101","Transporte marítimo de longo curso - carga","Motorista de carro de passeio","Médio Completo","Homem",2628.07,"Nao","Nao",2024-10-01,"Sudeste"
